disease	drug	proximity	pval
Severe Acute Respiratory Syndrome	propiverine	2.285714286	0.851222948
Severe Acute Respiratory Syndrome	propofol	2.133333333	0.214743936
Severe Acute Respiratory Syndrome	propoxycaine	2.142857143	0.563160476
Severe Acute Respiratory Syndrome	propranolol	2	0.549879391
Severe Acute Respiratory Syndrome	propyl alcohol	2	0.580471939
Severe Acute Respiratory Syndrome	propylene glycol	1	0.00035751
Severe Acute Respiratory Syndrome	propylhexedrine	2	0.344044106
Severe Acute Respiratory Syndrome	propylthiouracil	2	0.276985057
Severe Acute Respiratory Syndrome	protamine sulfate	1	1.14E-06
Severe Acute Respiratory Syndrome	protein s human	0.666666667	2.73E-19
Severe Acute Respiratory Syndrome	prothrombin	1	5.00E-11
Severe Acute Respiratory Syndrome	protirelin	3	0.92678875
Severe Acute Respiratory Syndrome	protokylol	1	0.155031411
Severe Acute Respiratory Syndrome	protriptyline	2	0.424615498
Severe Acute Respiratory Syndrome	prucalopride	2	0.290571471
Severe Acute Respiratory Syndrome	pseudoephedrine	1.714285714	0.081160271
Severe Acute Respiratory Syndrome	pyrantel	3	0.970198184
Severe Acute Respiratory Syndrome	pyrethrum extract	2	0.607564331
Severe Acute Respiratory Syndrome	pyridostigmine	2	0.445501256
Severe Acute Respiratory Syndrome	pyridoxal phosphate	2.040816327	0.3192342
Severe Acute Respiratory Syndrome	pyridoxine	2	0.553579205
Severe Acute Respiratory Syndrome	pyrimethamine	2	0.622825128
Severe Acute Respiratory Syndrome	pyruvic acid	2.071428571	0.323359343
Severe Acute Respiratory Syndrome	quazepam	2.066666667	0.096729566
Severe Acute Respiratory Syndrome	quetiapine	2.269230769	0.998693597
Severe Acute Respiratory Syndrome	quinagolide	2.333333333	0.922972987
Severe Acute Respiratory Syndrome	quinapril	0	6.44E-08
Severe Acute Respiratory Syndrome	quinestrol	2	0.986044282
Severe Acute Respiratory Syndrome	quinethazone	2.2	0.827897382
Severe Acute Respiratory Syndrome	quinidine	2	0.462464005
Severe Acute Respiratory Syndrome	quinidine barbiturate	2.2	0.741769231
Severe Acute Respiratory Syndrome	quinine	2	0.475136919
Severe Acute Respiratory Syndrome	rabeprazole	2	0.629927932
Severe Acute Respiratory Syndrome	racepinephrine	2.111111111	0.858429603
Severe Acute Respiratory Syndrome	raloxifene	2	0.982600392
Severe Acute Respiratory Syndrome	raltitrexed	2	0.28316943
Severe Acute Respiratory Syndrome	ramelteon	2	0.622825128
Severe Acute Respiratory Syndrome	ramipril	1	6.53E-06
Severe Acute Respiratory Syndrome	ramucirumab	2	0.622825128
Severe Acute Respiratory Syndrome	ranibizumab	2	0.655955894
Severe Acute Respiratory Syndrome	ranitidine	2.5	0.791528583
Severe Acute Respiratory Syndrome	ranolazine	2.28	0.992646573
Severe Acute Respiratory Syndrome	rapacuronium	2	0.5
Severe Acute Respiratory Syndrome	rasagiline	2	0.485960081
Severe Acute Respiratory Syndrome	ravulizumab	2	0.528115198
Severe Acute Respiratory Syndrome	reboxetine	2	0.411941066
Severe Acute Respiratory Syndrome	regadenoson	2	0.556515708
Severe Acute Respiratory Syndrome	regorafenib	1.888888889	0.672662684
Severe Acute Respiratory Syndrome	remifentanil	2	0.651217293
Severe Acute Respiratory Syndrome	remoxipride	2	0.570187641
Severe Acute Respiratory Syndrome	repaglinide	2.5	0.976808454
Severe Acute Respiratory Syndrome	rescinnamine	0	3.74E-08
Severe Acute Respiratory Syndrome	reserpine	2	0.588666633
Severe Acute Respiratory Syndrome	reslizumab	3	0.920294155
Severe Acute Respiratory Syndrome	resorcinol	2	0.285426223
Severe Acute Respiratory Syndrome	resveratrol	1.826086957	0.712313633
Severe Acute Respiratory Syndrome	reteplase	1	5.02E-07
Severe Acute Respiratory Syndrome	revefenacin	2.4	0.947667406
Severe Acute Respiratory Syndrome	ribavirin	1.75	0.098642737
Severe Acute Respiratory Syndrome	ribociclib	2	0.798696549
Severe Acute Respiratory Syndrome	riboflavin	1.5	0.009458151
Severe Acute Respiratory Syndrome	ribostamycin	2	0.679454089
Severe Acute Respiratory Syndrome	rifabutin	1.5	0.585944168
Severe Acute Respiratory Syndrome	rifampicin	2	0.599239516
Severe Acute Respiratory Syndrome	rifaximin	2	0.607564331
Severe Acute Respiratory Syndrome	rilmenidine	2	0.477056881
Severe Acute Respiratory Syndrome	rilonacept	0.666666667	6.60E-17
Severe Acute Respiratory Syndrome	rilpivirine	2	0.56945295
Severe Acute Respiratory Syndrome	riluzole	2	0.483063995
Severe Acute Respiratory Syndrome	rimexolone	2	0.781997513
Severe Acute Respiratory Syndrome	rimonabant	3	0.998998151
Severe Acute Respiratory Syndrome	riociguat	2	0.532482826
Severe Acute Respiratory Syndrome	risankizumab	0.5	5.82E-09
Severe Acute Respiratory Syndrome	risedronic acid	2	0.5
Severe Acute Respiratory Syndrome	risperidone	2.133333333	0.927344732
Severe Acute Respiratory Syndrome	ritodrine	1	0.159871187
Severe Acute Respiratory Syndrome	ritonavir	2	0.607564331
Severe Acute Respiratory Syndrome	rituximab	1	0.001296123
Severe Acute Respiratory Syndrome	rivaroxaban	1	5.46E-07
Severe Acute Respiratory Syndrome	rivastigmine	2.5	0.777910342
Severe Acute Respiratory Syndrome	rizatriptan	2.666666667	0.951559418
Severe Acute Respiratory Syndrome	rocuronium	2.333333333	0.821346502
Severe Acute Respiratory Syndrome	rofecoxib	2	0.631904738
Severe Acute Respiratory Syndrome	roflumilast	2	0.3864563
Severe Acute Respiratory Syndrome	rolapitant	2	0.320545911
Severe Acute Respiratory Syndrome	romidepsin	1.8	0.856770077
Severe Acute Respiratory Syndrome	romiplostim	2	0.460172163
Severe Acute Respiratory Syndrome	romosozumab	3	0.991070869
Severe Acute Respiratory Syndrome	ropinirole	2.222222222	0.98602925
Severe Acute Respiratory Syndrome	ropivacaine	2	0.262421471
Severe Acute Respiratory Syndrome	rosiglitazone	2	0.879684757
Severe Acute Respiratory Syndrome	rosuvastatin	1.5	0.00732795
Severe Acute Respiratory Syndrome	rotigotine	2.285714286	0.987167482
Severe Acute Respiratory Syndrome	roxithromycin	2	0.575927349
Severe Acute Respiratory Syndrome	rucaparib	2	0.759287192
Severe Acute Respiratory Syndrome	rufinamide	2	0.556515708
Severe Acute Respiratory Syndrome	rupatadine	1.5	0.001317948
Severe Acute Respiratory Syndrome	rutin	1.5	0.016131929
Severe Acute Respiratory Syndrome	ruxolitinib	1	0.000337496
Severe Acute Respiratory Syndrome	sacubitril	1	0.087559238
Severe Acute Respiratory Syndrome	safinamide	2	0.277669818
Severe Acute Respiratory Syndrome	salbutamol	1.666666667	0.173614849
Severe Acute Respiratory Syndrome	salicylic acid	2	0.370072068
Severe Acute Respiratory Syndrome	salmeterol	1.666666667	0.181587526
Severe Acute Respiratory Syndrome	salmon calcitonin	1	0.000120539
Severe Acute Respiratory Syndrome	salsalate	2	0.54837509
Severe Acute Respiratory Syndrome	sapropterin	1.5	0.007507673
Severe Acute Respiratory Syndrome	sargramostim	2	0.560301694
Severe Acute Respiratory Syndrome	sarilumab	1.428571429	1.67E-09
Severe Acute Respiratory Syndrome	saxagliptin	1	7.22E-06
Severe Acute Respiratory Syndrome	scopolamine	2.375	0.883040787
Severe Acute Respiratory Syndrome	secobarbital	2.176470588	0.684235885
Severe Acute Respiratory Syndrome	secretin human	2	0.460172163
Severe Acute Respiratory Syndrome	secukinumab	3	0.974599165
Severe Acute Respiratory Syndrome	segesterone acetate	2	0.912132832
Severe Acute Respiratory Syndrome	selegiline	2	0.261779236
Severe Acute Respiratory Syndrome	selexipag	2	0.5
Severe Acute Respiratory Syndrome	selinexor	2	0.777123545
Severe Acute Respiratory Syndrome	semaglutide	2	0.649739786
Severe Acute Respiratory Syndrome	sennosides	2	0.320545911
Severe Acute Respiratory Syndrome	seractide acetate	2	0.377174872
Severe Acute Respiratory Syndrome	sermorelin	3	0.965661217
Severe Acute Respiratory Syndrome	sertindole	2	0.580987208
Severe Acute Respiratory Syndrome	sertraline	1.8	0.077914934
Severe Acute Respiratory Syndrome	sevoflurane	2.111111111	0.16463556
Severe Acute Respiratory Syndrome	sibutramine	2	0.456341364
Severe Acute Respiratory Syndrome	sildenafil	2	0.33163551
Severe Acute Respiratory Syndrome	silicon dioxide	3	0.908745898
Severe Acute Respiratory Syndrome	silodosin	2	0.479853979
Severe Acute Respiratory Syndrome	siltuximab	0	5.25E-13
Severe Acute Respiratory Syndrome	silver	2.076923077	0.352817229
Severe Acute Respiratory Syndrome	simoctocog alfa	2	0.580471939
Severe Acute Respiratory Syndrome	simvastatin	1.333333333	0.014224758
Severe Acute Respiratory Syndrome	siponimod	2.5	0.976737738
Severe Acute Respiratory Syndrome	sipuleucel-t	2	0.317085793
Severe Acute Respiratory Syndrome	sirolimus	2	0.73048673
Severe Acute Respiratory Syndrome	sitagliptin	1	0.000778463
Severe Acute Respiratory Syndrome	sitaxentan	1.5	0.010455593
Severe Acute Respiratory Syndrome	sodium carbonate	2.5	0.998827421
Severe Acute Respiratory Syndrome	sodium ferric gluconate complex	2	0.399688583
Severe Acute Respiratory Syndrome	sodium stibogluconate	2	0.673753328
Severe Acute Respiratory Syndrome	sodium sulfate	2.5	0.931443689
Severe Acute Respiratory Syndrome	sodium tetradecyl sulfate	1	2.71E-11
Severe Acute Respiratory Syndrome	solifenacin	2.4	0.932687119
Severe Acute Respiratory Syndrome	solriamfetol	2	0.413802929
Severe Acute Respiratory Syndrome	somatostatin	2.8	0.999998138
Severe Acute Respiratory Syndrome	somatotropin	2	0.631904738
Severe Acute Respiratory Syndrome	somatrem	2	0.795079292
Severe Acute Respiratory Syndrome	sonidegib	2	0.5
Severe Acute Respiratory Syndrome	sorafenib	2	0.898893981
Severe Acute Respiratory Syndrome	sotalol	1.666666667	0.267779818
Severe Acute Respiratory Syndrome	soybean oil	2	0.673753328
Severe Acute Respiratory Syndrome	sparfloxacin	2	0.662018519
Severe Acute Respiratory Syndrome	spirapril	0	4.83E-10
Severe Acute Respiratory Syndrome	spironolactone	2.166666667	0.842459143
Severe Acute Respiratory Syndrome	stanozolol	2	0.859492427
Severe Acute Respiratory Syndrome	stearic acid	2	0.237525262
Severe Acute Respiratory Syndrome	stiripentol	2.066666667	0.124360435
Severe Acute Respiratory Syndrome	streptokinase	1	0.004698155
Severe Acute Respiratory Syndrome	streptomycin	2	0.511971915
Severe Acute Respiratory Syndrome	streptozocin	2	0.416848089
Severe Acute Respiratory Syndrome	succinic acid	2	0.365114113
Severe Acute Respiratory Syndrome	succinylcholine	2.333333333	0.922629046
Severe Acute Respiratory Syndrome	sucralfate	1.6	0.014654399
Severe Acute Respiratory Syndrome	sufentanil	2	0.59334829
Severe Acute Respiratory Syndrome	sulfamethoxazole	2	0.649739786
Severe Acute Respiratory Syndrome	sulfasalazine	1.7	0.023401616
Severe Acute Respiratory Syndrome	sulfinpyrazone	2.25	0.924312766
Severe Acute Respiratory Syndrome	sulindac	2	0.724457272
Severe Acute Respiratory Syndrome	sulodexide	1	4.85E-10
Severe Acute Respiratory Syndrome	sulpiride	2.25	0.853898348
Severe Acute Respiratory Syndrome	sumatriptan	2.5	0.903505009
Severe Acute Respiratory Syndrome	sunitinib	2	0.851004635
Severe Acute Respiratory Syndrome	suprofen	2	0.518725996
Severe Acute Respiratory Syndrome	susoctocog alfa	2	0.585500004
Severe Acute Respiratory Syndrome	suvorexant	2	0.210400037
Severe Acute Respiratory Syndrome	synthetic conjugated estrogens, a	2	0.980031115
Severe Acute Respiratory Syndrome	synthetic conjugated estrogens, b	2	0.999221537
Severe Acute Respiratory Syndrome	tacrine	2.333333333	0.618439857
Severe Acute Respiratory Syndrome	tacrolimus	2	0.622825128
Severe Acute Respiratory Syndrome	tadalafil	2	0.212591363
Severe Acute Respiratory Syndrome	tafamidis	2	0.649739786
Severe Acute Respiratory Syndrome	tafluprost	3	0.969683776
Severe Acute Respiratory Syndrome	tagraxofusp	2	0.585053801
Severe Acute Respiratory Syndrome	talazoparib	2	0.787762564
Severe Acute Respiratory Syndrome	talbutal	2.058823529	0.081043072
Severe Acute Respiratory Syndrome	tamoxifen	1.823529412	0.92617054
Severe Acute Respiratory Syndrome	tamsulosin	2	0.461685207
Severe Acute Respiratory Syndrome	tapentadol	2	0.435754199
Severe Acute Respiratory Syndrome	tasimelteon	2	0.615393999
Severe Acute Respiratory Syndrome	tasonermin	1	0.062431318
Severe Acute Respiratory Syndrome	taurine	2.0625	0.101989135
Severe Acute Respiratory Syndrome	taurocholic acid	2	0.356003852
Severe Acute Respiratory Syndrome	tazarotene	2	0.852701484
Severe Acute Respiratory Syndrome	technetium tc-99m nofetumomab merpentan	1.5	0.016702068
Severe Acute Respiratory Syndrome	technetium tc-99m tilmanocept	2	0.275256207
Severe Acute Respiratory Syndrome	teduglutide	2	0.267469697
Severe Acute Respiratory Syndrome	tegafur	2	0.622825128
Severe Acute Respiratory Syndrome	tegafur-uracil	2	0.46425685
Severe Acute Respiratory Syndrome	tegaserod	2	0.292179882
Severe Acute Respiratory Syndrome	telaprevir	2	0.24252501
Severe Acute Respiratory Syndrome	telmisartan	1.5	0.068846728
Severe Acute Respiratory Syndrome	telotristat ethyl	2	0.259258497
Severe Acute Respiratory Syndrome	temazepam	2.0625	0.063701408
Severe Acute Respiratory Syndrome	temsirolimus	2	0.742596867
Severe Acute Respiratory Syndrome	tenapanor	2	0.467517174
Severe Acute Respiratory Syndrome	tenecteplase	1.272727273	1.44E-07
Severe Acute Respiratory Syndrome	teniposide	2	0.649739786
Severe Acute Respiratory Syndrome	tenoxicam	2	0.511971915
Severe Acute Respiratory Syndrome	terazosin	2	0.245030253
Severe Acute Respiratory Syndrome	terbinafine	2	0.390833696
Severe Acute Respiratory Syndrome	terbutaline	1.666666667	0.155422539
Severe Acute Respiratory Syndrome	terfenadine	2.142857143	0.592982458
Severe Acute Respiratory Syndrome	teriflunomide	2	0.517763715
Severe Acute Respiratory Syndrome	teriparatide	2	0.5
Severe Acute Respiratory Syndrome	terlipressin	2	0.268639272
Severe Acute Respiratory Syndrome	tesamorelin	3	0.976703148
Severe Acute Respiratory Syndrome	testolactone	2	0.368095262
Severe Acute Respiratory Syndrome	testosterone	2	0.983640434
Severe Acute Respiratory Syndrome	testosterone cypionate	2	0.98545512
Severe Acute Respiratory Syndrome	testosterone enanthate	2	0.968565005
Severe Acute Respiratory Syndrome	testosterone propionate	2	0.849809281
Severe Acute Respiratory Syndrome	testosterone undecanoate	2	0.982481631
Severe Acute Respiratory Syndrome	tetrabenazine	2	0.513236346
Severe Acute Respiratory Syndrome	tetracaine	2.111111111	0.601210972
Severe Acute Respiratory Syndrome	tetrachlorodecaoxide	2	0.347131708
Severe Acute Respiratory Syndrome	tetracosactide	2	0.39862619
Severe Acute Respiratory Syndrome	tetracycline	2	0.657337589
Severe Acute Respiratory Syndrome	tetradecyl hydrogen sulfate (ester)	2	0.460172163
Severe Acute Respiratory Syndrome	tetraferric tricitrate decahydrate	1	0.02681328
Severe Acute Respiratory Syndrome	tetryzoline	2	0.517763715
Severe Acute Respiratory Syndrome	tezacaftor	2	0.957589073
Severe Acute Respiratory Syndrome	thalidomide	1.428571429	0.004657727
Severe Acute Respiratory Syndrome	theophylline	2	0.637874653
Severe Acute Respiratory Syndrome	thiamine	2.5	0.650657836
Severe Acute Respiratory Syndrome	thiamylal	2.333333333	0.85898277
Severe Acute Respiratory Syndrome	thiethylperazine	2	0.575384502
Severe Acute Respiratory Syndrome	thimerosal	2.333333333	0.785284694
Severe Acute Respiratory Syndrome	thiopental	2.083333333	0.171847054
Severe Acute Respiratory Syndrome	thioridazine	2	0.649739786
Severe Acute Respiratory Syndrome	thiothixene	2	0.593951541
Severe Acute Respiratory Syndrome	thonzonium	2	0.629927932
Severe Acute Respiratory Syndrome	thonzylamine	2.166666667	0.566788519
Severe Acute Respiratory Syndrome	threonine	2	0.525138553
Severe Acute Respiratory Syndrome	thrombin	1.1	4.89E-19
Severe Acute Respiratory Syndrome	thrombin alfa	1.125	5.88E-19
Severe Acute Respiratory Syndrome	thrombomodulin alfa	0	9.53E-19
Severe Acute Respiratory Syndrome	thyrotropin alfa	2	0.607564331
Severe Acute Respiratory Syndrome	tiagabine	3	0.933192799
Severe Acute Respiratory Syndrome	tiaprofenic acid	2	0.484422602
Severe Acute Respiratory Syndrome	tibolone	2	0.98315138
Severe Acute Respiratory Syndrome	ticagrelor	3	0.736863246
Severe Acute Respiratory Syndrome	ticlopidine	3	0.857573638
Severe Acute Respiratory Syndrome	tildrakizumab	0.5	4.80E-08
Severe Acute Respiratory Syndrome	tiludronic acid	1	0.002927344
Severe Acute Respiratory Syndrome	timolol	1.5	0.202735881
Severe Acute Respiratory Syndrome	tinzaparin	1.333333333	0.004653327
Severe Acute Respiratory Syndrome	tioconazole	2	0.409719816
Severe Acute Respiratory Syndrome	tiotropium	2.4	0.857573638
Severe Acute Respiratory Syndrome	tipiracil	2	0.446420795
Severe Acute Respiratory Syndrome	tirofiban	1.5	0.066254694
Severe Acute Respiratory Syndrome	tisagenlecleucel	2	0.575927349
Severe Acute Respiratory Syndrome	titanium dioxide	3	0.936659802
Severe Acute Respiratory Syndrome	tixocortol	1.5	0.480916739
Severe Acute Respiratory Syndrome	tizanidine	2.285714286	0.97222521
Severe Acute Respiratory Syndrome	tocainide	2	0.590280184
Severe Acute Respiratory Syndrome	tocilizumab	1	0.000650423
Severe Acute Respiratory Syndrome	tocofersolan	2	0.522943119
Severe Acute Respiratory Syndrome	tofacitinib	1.25	0.008648442
Severe Acute Respiratory Syndrome	tolazamide	2.5	0.960482304
Severe Acute Respiratory Syndrome	tolazoline	2.333333333	0.939685753
Severe Acute Respiratory Syndrome	tolbutamide	2.5	0.987784248
Severe Acute Respiratory Syndrome	tolcapone	1	6.63E-06
Severe Acute Respiratory Syndrome	tolfenamic acid	2	0.471066841
Severe Acute Respiratory Syndrome	tolmetin	2	0.490370831
Severe Acute Respiratory Syndrome	tolterodine	2.4	0.878099439
Severe Acute Respiratory Syndrome	tolvaptan	2	0.319184545
Severe Acute Respiratory Syndrome	topiramate	2.346153846	0.99903033
Severe Acute Respiratory Syndrome	topotecan	2.5	0.841049473
Severe Acute Respiratory Syndrome	torasemide	2	0.365169824
Severe Acute Respiratory Syndrome	toremifene	1.5	0.545883751
Severe Acute Respiratory Syndrome	tositumomab	1.6	1.21E-05
Severe Acute Respiratory Syndrome	tramadol	2.272727273	0.999935095
Severe Acute Respiratory Syndrome	trametinib	1.5	0.113874097
Severe Acute Respiratory Syndrome	trandolapril	0	3.45E-16
Severe Acute Respiratory Syndrome	tranexamic acid	1	0.124459659
Severe Acute Respiratory Syndrome	tranylcypromine	2	0.271418938
Severe Acute Respiratory Syndrome	trastuzumab	1.666666667	0.011053081
Severe Acute Respiratory Syndrome	trastuzumab deruxtecan	1.5	0.015712763
Severe Acute Respiratory Syndrome	trastuzumab emtansine	1	0.073469188
